"Mon-Yr","CA","Alameda","Amador","Butte","Calaveras","Contra-Costa","Del Norte","El Dorado","Fresno","Glenn","Humboldt","Imperial","Kern","Kings","Lake","Lassen","Los Angeles","Madera","Marin","Mariposa","Mendocino","Merced","Mono","Monterey","Napa","Nevada","Orange","Placer","Plumas","Riverside","Sacramento","San Benito","San Bernardino","San Diego","San Francisco","San Joaquin","San Luis Obispo","San Mateo","Santa Barbara","Santa Clara","Santa Cruz","Shasta","Siskiyou","Solano","Sonoma","Stanislaus","Sutter","Tehama","Trinity","Tulare","Tuolumne","Ventura","Yolo","Yuba","...56","Condo","LA Metro","Central Coast","Central Valley","Far North","Inland Empire","S.F. Bay Area","SoCal"
2011-03-01,286550,420420,"170000",222370,"169999.5","273350","140000","278332.76666666666",138120,"110000",250000,"NA",127500,"137270","94170","NA",282170,"133530",826700,"216666","192500",115290,"1124999.5",255900,332610,"211363.40909090909",523610,254268.207317073,"NA",201520,167457.254237288,"247500",130690,383620,764535,"155698.13978494622",362700,"666950",436360,550250,"465000","154810","107500","193480",325910,"135483.09677419355","135262","125000","NA","121950","151428",443920,"221153.42307692306","150833",NA,232270,272600,"345000","156088.66161616161","NA","172730",418980,"293000"
2011-04-01,294140,390960,"130000",217040,"157142","286320","124999.75","278124.4375",130200,"125000",225000,"NA",126750,"136150","98330","NA",290600,"135380",726060,"225000","225000",103890,"474999.25",255000,306820,"208333.16666666666",530140,270481.518072289,"NA",199230,168377.959459459,"261000",128900,378230,721311,"163222.06111111111",390180,"700000",4e+05,578000,"460000","153330","120000","189120",332650,"134090.20454545456","157999","110000","NA","111600","171110.55555555556",448440,"241070.60714285713","137777",NA,237420,277300,"360000","156894.63104524181","NA","169460",421770,"298850"
2011-05-01,292850,415830,"171250",222620,"147499.625","283950","160000","261999.76",136850,"122000",250000,"NA",135000,"137690","105560","NA",271540,"116670",807140,"180000","281250",111850,"541666.5",250000,377270,"252941.11764705883",544700,255487.695121951,"NA",2e+05,166242.781767956,"275000",127380,382300,701922,"162374.88125000001",381450,"800000",428950,599950,"436250","151110","100000","191850",353750,"136784.875","146363","117500","NA","117960","181428.5",425000,"236665.93333333335","131111",NA,233390,276680,"349500","156853.99596774194","NA","172110",440330,"296500"
2011-06-01,296410,415300,"152500",221050,"198332.41666666666","299360","208333.16666666666","295453.63636363635",135490,"100000",243750,"NA",140000,"154000","85620","NA",301300,"122000",843080,"208333","181430",114210,"449999.5",285000,350000,"226561.96875",534680,267134.488764045,"NA",202910,165329.403846154,"249000",129570,377550,742646,"164999.75",364750,"735000",428570,623000,"537500","156840","140000","189790",327430,"137633.52688172043","154545","87500","NA","121520","165999.70000000001",443290,"236537.73076923075","142727",NA,232230,276230,"367000","159597.29842180776","NA","172800",454370,"295000"
2011-07-01,297660,420150,"170000",196430,"149999.5","292620","173332.66666666666","265150",137100,"142500",233000,"NA",139950,"114280","118890","NA",317060,"92500",761030,"180000","214280",113080,"583333",250000,334780,"222367.97368421053",551510,265200,"NA",200910,168090,"242500",133950,375330,739753,"161810",355620,"729900",415620,607000,"470000","154700","143330","190560",333490,"130220","142000","131430","NA","114230","177500",421880,"235580","141538",NA,228470,279280,"338000","159788.85288966727","NA","171670",432080,"299000"
2011-08-01,297060,407420,"145000",201320,"163749.8125","294060","109999.5","277680",141500,"96428",223860,"NA",133950,"130000","123640","NA",312900,"128750",806550,"196666","201920",126670,"500000",252000,354760,"209999.8",508910,264690,"NA",202060,166680,"239900",135030,369390,698629,"159320",352310,"742000",421430,595000,"490000","162920","116670","197880",339200,"140540","148000","123330","NA","124680","161110",424400,"233040","124000",NA,224640,275100,"364900","159585.32596291014","NA","173670",430350,"290000"
2011-09-01,288700,390440,"130000",197690,"161428.5","282000","189999.5","238750",139030,"154999",250000,"NA",131000,"141670","120000","NA",330610,"125380",786580,"170000","220000",120000,"349999.5",280000,331820,"224999.5",5e+05,263020,"NA",199890,164120,"272500",130820,364180,654850,"165970",369770,"640000",356520,569100,"500000","167920","113330","188790",355670,"133910","149000","131250","NA","122940","152000",415220,"235420","125000",NA,221440,273660,"350000","157765.22863568217","NA","170650",413160,"290000"
2011-10-01,277450,391710,"147140",186150,"180000","275710","163333.16666666666","256580",140100,"95000",228950,"NA",134000,"138180","96500","NA",307970,"132500",781250,"220000","260710",121430,"374999.25",266000,330430,"214285.42857142858",484390,255900,"NA",195760,163160,"268000",132210,357380,739918,"156710",364540,"672000",328570,549000,"467500","146500","150000","191050",322600,"133290","146470","112500","NA","123080","175000",399160,"202080","107500",NA,227270,266650,"350000","155037.76887519262","NA","171000",398100,"280000"
2011-11-01,279910,396990,"190000",207950,"148571","279330","250000","241670",141470,"120000",223440,"NA",134320,"152860","128750","NA",291260,"103330",736410,"150000","190000",117000,"362499.375",270000,339470,"235415.95833333334",487610,258930,"NA",200080,164700,"245000",135280,356410,696917,"154730",354170,"735000",356250,560000,"415000","154000","123330","190770",321290,"136580","148235","105000","NA","126670","157500",410530,"206900","134545",NA,221110,269440,"337000","156315.79858934169","NA","173150",404270,"285000"
2011-12-01,288950,383430,"142220",198750,"161428.5","275180","154999.25","266410",136740,"120000",227630,"NA",134950,"131670","114170","NA",306950,"106000",693880,"200000","204170",106110,"357142.28571428568",275000,344830,"226249.47500000001",484630,253460,"NA",203650,161840,"259200",128450,359930,656609,"159260",366670,"595000",416670,535000,"475000","148570","131250","190200",325260,"135630","144444","132000","NA","127660","156670",391060,"228260","125714",NA,221700,265830,"362500","155823.87444279346","NA","172430",389290,"283000"
2012-01-01,271490,340600,"135000",194000,"156249.1875","258430","140000","250000",128200,"200000",220000,"NA",130000,"140000","118570","NA",290900,"113750",694440,"160000","190000",112000,"500000",280000,344740,"205263.05263157896",483510,259560,"NA",196050,161080,"260000",129920,350680,649999,"160000",363640,"578500",355770,495000,"422500","151670","123330","184440",326920,"134580","137856","110000","NA","116670","147140",386870,"195550","115999",NA,212230,256000,"344500","152427.36213991771","NA","169280",361280,"275000"
2012-02-01,268810,360670,"176670",177860,"169999.5","252150","120000","242570",139280,"113333",232950,"NA",120650,"144000","103640","NA",272690,"103330",732140,"206250","190000",119280,"541666.5",265000,348000,"205263.05263157896",485380,251450,"NA",200730,163530,"255500",132500,362470,665492,"161040",354350,"582500",345000,530000,"499950","141900","123330","179020",324710,"129862.5205479452","134666","85000","NA","119330","164999.75",392350,"197500","122000",NA,216520,264430,"340000","153620.33208255158","NA","172600",374430,"280000"
2012-03-01,295630,372220,"118750",2e+05,"154285","283010","146666.33333333334","277270",134690,"95000",223330,"NA",132380,"139090","110000","NA",272920,"125000",672620,"136666","225000",115290,"500000",314900,351470,"240475.38095238095",485300,267470,"NA",211350,166760,"232350",131640,363710,701171,"158480",380140,"677900",429410,575250,"482160","148420","110000","194310",317650,"134650","146315","108000","NA","122630","165000",417020,"213040","130714",NA,231270,276270,"380000","157312.11145038169","NA","179500",412220,"291000"
2012-04-01,312500,412590,"183330",197620,"133749.3125","317140","134999.25","257410",140100,"154999",240280,"NA",146000,"152940","113330","NA",286800,"137500",783850,"173333","209090",120000,"524999.9",280000,363890,"187999.6",513950,276150,"NA",213950,168820,"287450",132030,369910,782738,"164730",360670,"745000",390380,636000,"475000","164540","103330","191220",343750,"138650","148333","160000","NA","131360","160000",427320,"238890","128888",NA,237320,289700,"359900","161859.97525597271","NA","181770",453330,"305000"
2012-05-01,316460,430340,"160000",211290,"169999.5","345180","153332.66666666666","277270",141580,"98749",229810,"NA",137500,"143330","128000","NA",282930,"124290",791670,"150000","254540",119410,"624999.5",295000,343750,"223863.15909090909",538340,275000,"NA",213240,169230,"275000",134660,379800,785714,"163040",382470,"775000",517540,643500,"500000","161480","152500","192980",342520,"137860","143182","124000","NA","127020","160000",424630,"228850","122857",NA,243600,289280,"401000","162285.6","NA","180530",472820,"305000"
2012-06-01,320990,459760,"146670",221050,"152999.35","341100","160000","252840",150000,"162000",251140,"NA",144450,"136870","116870","NA",315390,"128890",823980,"208333","257140",107730,"483332.5",289000,357410,"267045.11363636365",567910,287630,"NA",219850,172520,"261900",138110,388100,813559,"163870",387500,"825000",522440,695000,"495000","177500","120000","208020",359570,"139520","152857","140000","NA","129070","157780",429520,"246870","140000",NA,248380,298100,"389000","167122.20159857903","NA","186800",496010,"316000"
2012-07-01,334220,473600,"200000",215740,"191249.4375","364020","180000","280830",149060,"130000",229690,"NA",141500,"141000","135450","NA",334190,"118330",845980,"154999","235000",133330,"449999.5",280750,419230,"232352.29411764705",551160,291670,"NA",223740,176500,"272000",145710,392380,787791,"168170",423530,"801500",530610,690000,"575000","161430","132500","196110",352780,"143100","154999","95000","NA","120000","186670",425480,"255560","135555",NA,250210,309390,"432000","170161.65405405406","NA","191130",503190,"325000"
2012-08-01,343800,466760,"175000",226090,"166666.33333333334","334080","180000","268380",151110,"160000",218750,"NA",155000,"153330","125560","NA",344770,"127500",806450,"225000","206250",123330,"593749.625",317500,385710,"231480.85185185185",567710,288030,"NA",227740,184000,"335000",143470,389540,759615,"168120",386180,"777500",533330,666750,"540000","165480","127270","202240",385610,"147850","147647","89170","NA","133560","204690",437880,"264580","141818",NA,258320,314870,"415000","174108.44382022473","NA","192940",488670,"330000"
2012-09-01,344760,454170,"196670",207140,"154999.25","352260","169999.5","279170",159130,"163333",223610,"NA",150000,"156670","146670","NA",373020,"120000",769230,"266666","211360",138570,"349999.5",330000,381670,"233332.66666666666",561830,308590,"NA",228900,180830,"311000",150090,404880,719339,"179780",424390,"779000",415380,650000,"560000","166670","140000","196980",368590,"151500","161538","127500","NA","137060","155710",432790,"238890","116249",NA,264800,318470,"431000","176845.46506986028","NA","198270",481510,"335288"
2012-10-01,340910,460670,"192000",210940,"171110.55555555556","330370","237499.25","276350",151850,"120000",243270,"NA",155000,"151430","111430","NA",364810,"140000",806370,"216666","262500",123000,"416666.5",315000,426190,"237962.20370370371",558680,300440,"NA",230730,189800,"280000",148480,395470,877155,"179570",395140,"819000",535710,688000,"499500","176670","180000","220560",374640,"151360","156363","116670","NA","143610","168000",416350,"245000","144444",NA,267060,318660,"415125","178611.1690391459","NA","198100",510740,"339000"
2012-11-01,345560,467840,"186670",223860,"180000","346370","149999.5","282260",148240,"160000",238040,"NA",150000,"139230","142500","NA",337080,"113330",837840,"145000","223080",142000,"324999.75",323100,378200,"233332.66666666666",565020,306590,"NA",239610,194700,"365000",152000,403990,840277,"177660",391560,"755000",509380,679000,"512500","168420","137500","225400",380800,"155760","145555","125710","NA","139260","194000",453760,"232350","149000",NA,278460,327840,"410000","181054.99311926606","NA","207300",511650,"340000"
2012-12-01,365840,463010,"177500",236460,"156249.1875","360110","180000","292420",157620,"180000",216670,"NA",161150,"146000","127500","NA",367400,"144290",796880,"160000","246430",136920,"462499.375",346500,360340,"258823.35294117648",582930,300420,"NA",251520,195630,"364480",158540,418290,864795,"184320",414660,"775000",588230,681000,"530000","170740","133330","230830",396310,"161610","154999","130000","NA","144440","194280",446150,"273860","153749",NA,272910,334460,"440000","185458.66425120772","NA","221710",513090,"350000"
2013-01-01,336650,466830,"184000",208930,"180000","339340","140000","283570",151450,"150000",234720,"NA",164200,"153330","134440","NA",349720,"98330",799110,"160000","245000",137000,"400000",339500,411110,"257352.79411764705",566500,292710,"NA",244780,201010,"310500",154500,390890,743643,"182430",398980,"695000",510710,652500,"482000","173890","106670","243520",367780,"155450","168333","88330","NA","137240","175000",440670,"260940","148571",NA,265540,319780,"411000","180378.52996845427","NA","207530",473890,"330000"
2013-02-01,333180,451580,"225000",211760,"189999.5","346670","160000","307900",158950,"110000",231670,"NA",170000,"153750","125000","NA",337630,"130000",859380,"190000","259090",125290,"300000",315000,468180,"248213.32142857142",607230,312090,"NA",245830,203540,"330000",156360,407220,832031,"174680",408570,"800000",606060,710000,"435230","180530","110000","234520",384900,"152500","168750","131670","NA","133870","160000",461960,"250000","151428",NA,272640,326460,"400000","185406.55380577428","NA","212300",496800,"344900"
2013-03-01,379000,523280,"200000",250000,"213235.0294117647","386410","164999.75","329170",160510,"130000",225000,"NA",175000,"146000","145000","NA",340890,"136000",888890,"180000","221880",144000,"424999.75",359900,430950,"248528.4411764706",619430,322560,"NA",263670,220590,"348000",161900,436710,936110,"191280",417590,"912000",575000,730000,"585000","179050","123330","250000",398090,"168870","177999","156670","NA","137560","158000",475000,"250000","154999",NA,306000,353350,"440000","195309.57931034482","NA","227920",560050,"366888"
2013-04-01,402830,573000,"193330",234000,"202941.11764705883","462720","140000","344170",173860,"185000",251190,"NA",180000,"157140","156670","NA",361630,"170000",952870,"225000","350000",139560,"387499.125",380000,453850,"272221.77777777775",653740,354370,"NA",274420,221880,"358000",164470,454390,1011029,"195960",431250,"913500",650000,790000,"645000","182920","118000","255170",442100,"174390","167692","156000","NA","139520","215380",502940,"291340","172727",NA,319080,371170,"482000","205221.75703463203","NA","231610",623780,"385000"
2013-05-01,417350,593160,"219440",238300,"209999.8","484640","147499.625","338240",167770,"160000",233930,"NA",188000,"149000","141250","NA",365990,"142000",963110,"212500","250000",151050,"449999.5",410000,488890,"265908.77272727271",655630,353110,"NA",282560,243660,"355000",170090,469590,1009615,"206190",445160,"950000",656250,824960,"623750","203050","115000","265090",436520,"181160","186000","200000","NA","157500","184290",496870,"299140","176666",NA,338160,379640,"520000","218761.95216962523","NA","238240",655140,"395000"
